id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
637650,Landing Page Submission,Google,No,No,1,2.0,1059,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,14.0,18.0,No
637647,Landing Page Submission,Google,No,No,0,2.0,606,2.0,Converted to Lead,Business Administration,Unemployed,No,No,No,No,No,No,10.0,20.0,No
637640,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Unreachable,E-COMMERCE,Unemployed,No,No,No,No,No,No,15.0,15.0,No
637625,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
637611,Landing Page Submission,Google,No,No,0,2.0,177,2.0,Converted to Lead,Hospitality Management,Unemployed,No,No,No,No,No,No,14.0,13.0,No
637608,Landing Page Submission,Google,No,No,1,21.0,1198,5.25,View in browser link Clicked,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
637590,Landing Page Submission,Google,No,No,1,4.0,1559,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
637589,Landing Page Submission,Direct Traffic,No,No,0,2.0,89,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
637585,Landing Page Submission,Direct Traffic,No,No,0,2.0,113,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
637539,Landing Page Submission,Organic Search,No,No,0,9.0,221,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,19.0,No
637526,API,Google,No,No,0,2.0,242,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
637521,Landing Page Submission,Google,No,No,0,5.0,322,2.5,Email Opened,Marketing Management,,No,No,No,No,No,No,13.0,18.0,Yes
637465,Landing Page Submission,Direct Traffic,No,No,0,2.0,222,2.0,Email Link Clicked,Operations Management,Unemployed,No,No,No,No,No,No,12.0,17.0,Yes
637463,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
637445,Landing Page Submission,Organic Search,No,No,0,6.0,1189,6.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
637438,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,15.0,15.0,No
637436,Landing Page Submission,Direct Traffic,No,No,0,2.0,295,2.0,SMS Sent,International Business,,No,No,No,No,No,No,13.0,18.0,Yes
637420,API,Organic Search,No,No,0,3.0,1182,3.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
637416,Landing Page Submission,Google,No,No,0,2.0,1552,2.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
637414,Landing Page Submission,Organic Search,No,No,0,4.0,337,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
637411,Landing Page Submission,Google,No,No,1,4.0,324,4.0,SMS Sent,Finance Management,Student,No,No,No,No,No,No,15.0,18.0,No
637410,Landing Page Submission,Google,No,No,0,6.0,30,6.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
637409,API,Chat,No,No,1,12.0,333,4.0,Email Opened,Marketing Management,Working Professional,Yes,No,No,No,No,No,15.0,18.0,No
637395,Landing Page Submission,Direct Traffic,No,No,0,3.0,365,3.0,Email Opened,E-COMMERCE,,No,No,No,No,No,No,13.0,15.0,Yes
637387,API,Chat,No,No,0,2.0,98,1.0,Page Visited on Website,Finance Management,,No,No,No,No,No,No,17.0,16.0,No
637379,Landing Page Submission,Google,No,No,1,4.0,885,4.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,15.0,20.0,No
637376,API,Google,No,No,0,4.0,84,2.0,Chat Conversation,,,No,No,No,No,No,No,16.0,15.0,No
637360,Landing Page Submission,Google,No,No,1,5.0,22,5.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,15.0,18.0,No
637345,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
637315,Landing Page Submission,Google,No,No,0,3.0,998,3.0,Email Opened,Operations Management,,No,No,No,No,No,No,13.0,18.0,No
637290,API,Google,No,No,0,2.0,719,2.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
637289,Landing Page Submission,Direct Traffic,No,No,1,4.0,749,2.0,SMS Sent,Services Excellence,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
637281,API,Direct Traffic,No,No,0,10.0,225,2.5,Page Visited on Website,,,No,No,No,No,No,No,,,No
637265,API,Organic Search,No,No,0,4.0,32,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
637248,Landing Page Submission,Organic Search,No,No,1,6.0,1201,2.0,Page Visited on Website,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
637246,API,Google,No,No,0,7.0,45,3.5,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
637236,Landing Page Submission,Direct Traffic,No,No,1,4.0,1882,2.0,Converted to Lead,Retail Management,,No,No,No,No,No,No,13.0,18.0,Yes
637220,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
637210,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
637183,Landing Page Submission,Direct Traffic,No,No,0,5.0,155,5.0,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
637178,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
637172,API,Google,No,No,1,4.0,1453,1.33,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
637169,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,19.0,No
637163,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,19.0,No
637161,Landing Page Submission,Direct Traffic,No,No,0,2.0,87,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
637159,Landing Page Submission,Google,No,No,1,3.0,1621,3.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,14.0,17.0,No
637156,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,19.0,No
637140,API,Google,No,No,0,6.0,430,3.0,Page Visited on Website,,,No,No,No,No,No,No,14.0,15.0,No
637129,API,Organic Search,No,No,1,2.0,1843,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
637125,Lead Add Form,,Yes,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
637120,Landing Page Submission,Direct Traffic,No,No,1,2.0,1634,2.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,13.0,Yes
637105,Landing Page Submission,Google,No,No,0,7.0,324,2.33,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
637079,API,Google,No,No,0,2.0,243,2.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
637074,API,Chat,Yes,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
637071,API,Google,No,No,0,2.0,199,1.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
637062,Landing Page Submission,Organic Search,No,No,0,2.0,414,2.0,Converted to Lead,Travel and Tourism,,No,No,No,No,No,No,14.0,14.0,Yes
637048,API,Google,No,No,1,6.0,1411,1.5,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,18.0,No
637023,Lead Add Form,Reference,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,17.0,No
637014,API,Google,No,No,1,3.0,342,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
637010,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Link Clicked,Finance Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
636991,Landing Page Submission,Google,No,No,0,5.0,442,1.67,Email Opened,Operations Management,,No,No,No,No,No,No,15.0,17.0,No
636978,API,Google,No,No,1,2.0,1264,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
636960,API,Google,No,No,0,2.0,59,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
636950,Landing Page Submission,Google,No,No,0,9.0,491,4.5,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,13.0,Yes
636931,Landing Page Submission,Google,No,No,1,20.0,1290,2.22,Page Visited on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,16.0,15.0,No
636928,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
636907,Landing Page Submission,Direct Traffic,No,No,0,4.0,102,2.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,12.0,17.0,Yes
636905,API,Google,No,No,0,2.0,71,1.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
636901,API,Google,No,No,1,2.0,26,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
636899,API,Google,No,No,1,2.0,779,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
636885,API,Google,Yes,No,0,2.0,210,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
636856,API,Direct Traffic,No,No,0,2.0,196,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
636848,API,Chat,Yes,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
636840,Landing Page Submission,Direct Traffic,No,No,0,2.0,47,2.0,Email Opened,Select,Working Professional,No,No,No,No,No,No,15.0,18.0,No
636831,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
636823,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
636816,API,Direct Traffic,No,No,0,5.0,1240,2.5,Chat Conversation,,,No,No,No,No,No,No,16.0,15.0,No
636806,Landing Page Submission,Direct Traffic,No,No,1,11.0,985,1.83,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,16.0,19.0,Yes
636799,Landing Page Submission,Direct Traffic,No,No,0,2.0,158,2.0,Email Opened,Rural and Agribusiness,,No,No,No,No,No,No,13.0,13.0,Yes
636774,Lead Add Form,Live Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,17.0,No
636769,Landing Page Submission,Direct Traffic,No,No,0,2.0,1492,2.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,14.0,14.0,Yes
636766,Landing Page Submission,Google,No,No,1,3.0,1545,3.0,SMS Sent,E-Business,Unemployed,No,No,No,No,No,No,14.0,18.0,No
636765,API,Google,No,No,1,3.0,818,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
636746,Landing Page Submission,Direct Traffic,No,No,0,2.0,593,2.0,SMS Sent,E-COMMERCE,,No,No,No,No,No,No,14.0,14.0,Yes
636736,Landing Page Submission,Google,No,No,0,4.0,1646,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
636731,Landing Page Submission,Direct Traffic,No,No,0,4.0,1352,1.33,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
636722,Landing Page Submission,Google,No,No,1,5.0,1715,1.67,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
636687,Landing Page Submission,Google,No,No,0,5.0,7,2.5,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
636666,Landing Page Submission,Google,No,No,0,4.0,75,4.0,SMS Sent,Finance Management,,No,No,No,No,No,No,14.0,18.0,No
636665,Landing Page Submission,Google,No,No,1,6.0,866,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,16.0,20.0,No
636647,Landing Page Submission,Google,No,No,0,5.0,31,2.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
636635,Landing Page Submission,Google,No,No,1,7.0,520,3.5,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,14.0,16.0,No
636616,Landing Page Submission,Direct Traffic,No,No,0,15.0,260,5.0,Page Visited on Website,"Banking, Investment And Insurance",,No,No,No,No,No,No,16.0,18.0,Yes
636584,Landing Page Submission,Organic Search,No,No,1,7.0,60,7.0,Email Opened,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
636575,Landing Page Submission,Google,No,No,0,9.0,351,9.0,Email Opened,Media and Advertising,,No,No,No,No,No,No,14.0,17.0,No
636564,API,Chat,No,No,0,1.0,1286,1.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
636524,Landing Page Submission,Direct Traffic,No,No,0,2.0,341,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
636516,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
636515,Landing Page Submission,Google,No,No,1,4.0,866,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
636471,API,Organic Search,No,No,0,11.0,87,3.67,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
636453,Landing Page Submission,Direct Traffic,No,No,0,2.0,334,2.0,Unreachable,Rural and Agribusiness,,No,No,No,No,No,No,12.0,13.0,Yes
636452,Landing Page Submission,Google,No,No,1,8.0,1524,2.67,Chat Conversation,Human Resource Management,Student,No,No,No,No,No,No,15.0,20.0,No
636449,Landing Page Submission,Direct Traffic,No,No,0,5.0,121,5.0,Page Visited on Website,Business Administration,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
636443,Landing Page Submission,Google,No,No,1,18.0,874,3.6,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
636435,Landing Page Submission,Google,No,No,0,6.0,63,6.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,14.0,18.0,No
636432,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,1157,2.0,SMS Sent,E-Business,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
636421,Landing Page Submission,Direct Traffic,No,No,0,3.0,190,1.5,Email Opened,Operations Management,,No,No,No,No,No,No,15.0,18.0,Yes
636420,Landing Page Submission,Google,No,No,1,4.0,786,4.0,Email Opened,Finance Management,Student,No,No,No,No,No,No,14.0,18.0,No
636403,API,Google,No,No,0,2.0,231,2.0,Email Link Clicked,,,No,No,No,No,No,No,14.0,15.0,No
636367,Landing Page Submission,Google,No,No,0,5.0,261,5.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,13.0,No
636356,Landing Page Submission,Direct Traffic,No,No,0,5.0,281,5.0,SMS Sent,Healthcare Management,,No,No,No,No,No,No,14.0,15.0,Yes
636348,Landing Page Submission,Google,No,No,0,2.0,302,2.0,Form Submitted on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,12.0,15.0,No
636345,Landing Page Submission,Google,No,No,0,4.0,369,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
636299,Landing Page Submission,Direct Traffic,No,No,0,3.0,87,3.0,Email Opened,Supply Chain Management,Working Professional,No,No,No,No,No,No,13.0,17.0,Yes
636280,Landing Page Submission,Google,No,No,0,5.0,41,5.0,SMS Sent,Media and Advertising,,No,No,No,No,No,No,13.0,15.0,Yes
636274,Landing Page Submission,Google,No,No,0,5.0,66,2.5,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
636273,Landing Page Submission,Google,No,No,1,11.0,1858,2.2,Chat Conversation,Marketing Management,Unemployed,No,No,No,No,No,No,17.0,17.0,No
636225,API,Organic Search,No,No,0,2.0,402,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
636209,Lead Add Form,Live Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
636208,Landing Page Submission,Direct Traffic,No,No,1,3.0,686,3.0,SMS Sent,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,15.0,14.0,Yes
636201,Landing Page Submission,Direct Traffic,No,No,0,3.0,5,3.0,SMS Sent,E-COMMERCE,,No,No,No,No,No,No,14.0,15.0,Yes
636192,API,Google,No,No,1,2.0,1160,2.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
636185,Landing Page Submission,Google,No,No,0,4.0,1275,4.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,13.0,17.0,No
636177,API,Google,Yes,No,0,2.0,144,1.0,SMS Sent,Select,Working Professional,No,No,No,No,No,No,14.0,15.0,No
636174,Landing Page Submission,Google,No,No,0,7.0,548,3.5,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,14.0,No
636146,Landing Page Submission,Google,No,No,0,5.0,384,1.67,Email Opened,International Business,,No,No,No,No,No,No,14.0,18.0,No
636127,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,197,1.0,Email Bounced,,,No,No,No,No,No,No,13.0,17.0,No
636075,Landing Page Submission,Direct Traffic,No,No,0,2.0,309,2.0,Email Opened,Media and Advertising,,No,No,No,No,No,No,14.0,16.0,Yes
636073,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Link Clicked,Finance Management,Student,No,No,No,No,No,No,14.0,20.0,No
636054,Landing Page Submission,Google,No,No,0,2.0,109,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
636052,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
636033,API,Google,No,No,1,2.0,1080,2.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
636002,Landing Page Submission,Organic Search,No,No,0,3.0,62,3.0,Email Opened,Operations Management,,No,No,No,No,No,No,14.0,16.0,Yes
635999,API,Organic Search,No,No,0,4.0,187,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
635995,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
635983,Landing Page Submission,Google,No,No,0,6.0,396,3.0,Chat Conversation,"Banking, Investment And Insurance",,No,No,No,No,No,No,15.0,16.0,No
635971,Landing Page Submission,Google,No,No,0,5.0,70,5.0,Page Visited on Website,Finance Management,,No,No,No,No,No,No,15.0,18.0,No
635948,API,Google,No,No,1,2.0,1485,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
635947,Landing Page Submission,Direct Traffic,Yes,No,1,9.0,1296,2.25,SMS Sent,Media and Advertising,Working Professional,No,No,No,No,No,No,14.0,17.0,No
635923,API,Chat,No,No,1,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
635910,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,15.0,19.0,No
635906,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,15.0,15.0,No
635898,API,Google,No,No,1,2.0,331,2.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
635889,API,Google,No,No,1,3.0,1283,3.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
635851,Landing Page Submission,Google,No,No,0,5.0,432,5.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,13.0,17.0,No
635850,Landing Page Submission,Direct Traffic,No,No,1,5.0,426,5.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,15.0,18.0,Yes
635849,API,Google,No,No,1,3.0,829,1.5,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
635825,Landing Page Submission,Google,No,No,1,5.0,1113,5.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,14.0,17.0,No
635822,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
635816,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
635809,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,15.0,18.0,No
635799,Landing Page Submission,Google,No,No,0,7.0,269,3.5,Email Opened,Hospitality Management,,No,No,No,No,No,No,13.0,13.0,Yes
635783,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
635776,Lead Add Form,Reference,No,No,1,2.0,1723,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
635761,API,Google,No,No,1,4.0,1859,2.0,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,14.0,14.0,No
635757,Landing Page Submission,Google,No,No,1,6.0,1252,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
635754,Landing Page Submission,Direct Traffic,No,No,0,4.0,54,4.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,13.0,16.0,Yes
635736,Landing Page Submission,Direct Traffic,No,No,0,10.0,1395,5.0,Email Opened,Operations Management,,No,No,No,No,No,No,14.0,18.0,Yes
635711,API,Google,No,No,1,4.0,1144,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,16.0,17.0,No
635710,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
635706,Landing Page Submission,Google,No,No,0,4.0,65,4.0,SMS Sent,Finance Management,,No,No,No,No,No,No,13.0,17.0,No
635693,Landing Page Submission,Organic Search,No,No,0,3.0,261,3.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,14.0,17.0,No
635686,Landing Page Submission,Organic Search,No,No,1,5.0,112,5.0,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
635654,Landing Page Submission,Organic Search,No,No,1,3.0,980,3.0,SMS Sent,Travel and Tourism,Student,No,No,No,No,No,No,15.0,14.0,Yes
635638,Landing Page Submission,Direct Traffic,No,No,1,5.0,899,1.67,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
635626,Landing Page Submission,Direct Traffic,No,No,0,14.0,470,2.8,SMS Sent,,,Yes,No,No,No,No,No,14.0,17.0,No
635587,Landing Page Submission,Google,No,No,1,3.0,1436,3.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
635575,Landing Page Submission,Organic Search,No,No,1,3.0,1484,3.0,SMS Sent,Hospitality Management,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
635574,Landing Page Submission,Direct Traffic,No,No,0,4.0,4,2.0,Email Opened,Rural and Agribusiness,,No,No,No,No,No,No,14.0,14.0,Yes
635571,Landing Page Submission,Direct Traffic,No,No,0,2.0,1223,2.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
635498,Landing Page Submission,Google,Yes,No,0,6.0,78,2.0,Page Visited on Website,"Banking, Investment And Insurance",,No,No,No,No,No,No,14.0,18.0,No
635486,API,Google,No,No,1,5.0,837,5.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
635475,Landing Page Submission,Google,No,No,0,3.0,50,3.0,Email Opened,Business Administration,,No,No,No,No,No,No,13.0,17.0,No
